FUEL_BASED_GEN_TPS_1	FUEL_BASED_GEN_TPS_2	StartupGenCapacityRenewable
Oahu_CIP_CT	3507082506	0.0
Oahu_CIP_CT	3507082508	0.0
Oahu_CIP_CT	3507082510	0.0
Oahu_CIP_CT	3507082512	0.0
Oahu_CIP_CT	3507082514	0.0
Oahu_CIP_CT	3507082516	0.0
Oahu_CIP_CT	3507082518	0.0
Oahu_CIP_CT	3507082520	0.0
Oahu_CIP_CT	3507082522	0.0
Oahu_CIP_CT	3507121500	0.0
Oahu_CIP_CT	3507121502	0.0
Oahu_CIP_CT	3507121504	0.0
Oahu_CIP_CT	3507121506	0.0
Oahu_CIP_CT	3507121508	0.0
Oahu_CIP_CT	3507121510	0.0
Oahu_CIP_CT	3507121512	0.0
Oahu_CIP_CT	3507121514	0.0
Oahu_CIP_CT	3507121516	0.0
Oahu_CIP_CT	3507121518	0.0
Oahu_CIP_CT	3507121520	0.0
Oahu_CIP_CT	3507121522	0.0
Oahu_CIP_CT	3507121800	0.0
Oahu_CIP_CT	3507121802	0.0
Oahu_CIP_CT	3507121804	0.0
Oahu_CIP_CT	3507121806	0.0
Oahu_CIP_CT	3507121808	0.0
Oahu_CIP_CT	3507121810	0.0
Oahu_CIP_CT	3507121812	0.0
Oahu_CIP_CT	3507121814	0.0
Oahu_CIP_CT	3507121816	0.0
Oahu_CIP_CT	3507121818	0.0
Oahu_CIP_CT	3507121820	0.0
Oahu_CIP_CT	3507121822	0.0
Oahu_CIP_CT	3507121900	0.0
Oahu_CIP_CT	3507121902	0.0
Oahu_CIP_CT	3507121904	0.0
Oahu_CIP_CT	3507121906	0.0
Oahu_CIP_CT	3507121908	0.0
Oahu_CIP_CT	3507121910	0.0
Oahu_CIP_CT	3507121912	0.0
Oahu_CIP_CT	3507121914	0.0
Oahu_CIP_CT	3507121916	0.0
Oahu_CIP_CT	3507121918	0.0
Oahu_CIP_CT	3507121920	0.0
Oahu_CIP_CT	3507121922	0.0
Oahu_CIP_CT	3508010900	0.0
Oahu_CIP_CT	3508010902	0.0
Oahu_CIP_CT	3508010904	0.0
Oahu_CIP_CT	3508010906	0.0
Oahu_CIP_CT	3508010908	0.0
Oahu_CIP_CT	3508010910	0.0
Oahu_CIP_CT	3508010912	0.0
Oahu_CIP_CT	3508010914	0.0
Oahu_CIP_CT	3508010916	0.0
Oahu_CIP_CT	3508010918	0.0
Oahu_CIP_CT	3508010920	0.0
Oahu_CIP_CT	3508010922	0.0
Oahu_CIP_CT	3508042100	0.0
Oahu_CIP_CT	3508042102	0.0
Oahu_CIP_CT	3508042104	0.0
Oahu_CIP_CT	3508042106	0.0
Oahu_CIP_CT	3508042108	0.0
Oahu_CIP_CT	3508042110	0.0
Oahu_CIP_CT	3508042112	0.0
Oahu_CIP_CT	3508042114	0.0
Oahu_CIP_CT	3508042116	0.0
Oahu_CIP_CT	3508042118	0.0
Oahu_CIP_CT	3508042120	0.0
Oahu_CIP_CT	3508042122	0.0
Oahu_CIP_CT	3508050100	0.0
Oahu_CIP_CT	3508050102	0.0
Oahu_CIP_CT	3508050104	0.0
Oahu_CIP_CT	3508050106	0.0
Oahu_CIP_CT	3508050108	0.0
Oahu_CIP_CT	3508050110	0.0
Oahu_CIP_CT	3508050112	0.0
Oahu_CIP_CT	3508050114	0.0
Oahu_CIP_CT	3508050116	0.0
Oahu_CIP_CT	3508050118	0.0
Oahu_CIP_CT	3508050120	0.0
Oahu_CIP_CT	3508050122	0.0
Oahu_CIP_CT	3508072700	0.0
Oahu_CIP_CT	3508072702	0.0
Oahu_CIP_CT	3508072704	0.0
Oahu_CIP_CT	3508072706	0.0
Oahu_CIP_CT	3508072708	0.0
Oahu_CIP_CT	3508072710	0.0
Oahu_CIP_CT	3508072712	0.0
Oahu_CIP_CT	3508072714	0.0
Oahu_CIP_CT	3508072716	0.0
Oahu_CIP_CT	3508072718	0.0
Oahu_CIP_CT	3508072720	0.0
Oahu_CIP_CT	3508072722	0.0
Oahu_CIP_CT	3508091000	0.0
Oahu_CIP_CT	3508091002	0.0
Oahu_CIP_CT	3508091004	0.0
Oahu_CIP_CT	3508091006	0.0
Oahu_CIP_CT	3508091008	0.0
Oahu_CIP_CT	3508091010	0.0
Oahu_CIP_CT	3508091012	0.0
Oahu_CIP_CT	3508091014	0.0
Oahu_CIP_CT	3508091016	0.0
Oahu_CIP_CT	3508091018	0.0
Oahu_CIP_CT	3508091020	0.0
Oahu_CIP_CT	3508091022	0.0
Oahu_CIP_CT	3508100300	0.0
Oahu_CIP_CT	3508100302	0.0
Oahu_CIP_CT	3508100304	0.0
Oahu_CIP_CT	3508100306	0.0
Oahu_CIP_CT	3508100308	0.0
Oahu_CIP_CT	3508100310	0.0
Oahu_CIP_CT	3508100312	0.0
Oahu_CIP_CT	3508100314	0.0
Oahu_CIP_CT	3508100316	0.0
Oahu_CIP_CT	3508100318	0.0
Oahu_CIP_CT	3508100320	0.0
Oahu_CIP_CT	3508100322	0.0
Oahu_CIP_CT	3508110800	0.0
Oahu_CIP_CT	3508110802	0.0
Oahu_CIP_CT	3508110804	0.0
Oahu_CIP_CT	3508110806	0.0
Oahu_CIP_CT	3508110808	0.0
Oahu_CIP_CT	3508110810	0.0
Oahu_CIP_CT	3508110812	0.0
Oahu_CIP_CT	3508110814	0.0
Oahu_CIP_CT	3508110816	0.0
Oahu_CIP_CT	3508110818	0.0
Oahu_CIP_CT	3508110820	0.0
Oahu_CIP_CT	3508110822	0.0
Oahu_CIP_CT	3508120500	0.0
Oahu_CIP_CT	3508120502	0.0
Oahu_CIP_CT	3508120504	0.0
Oahu_CIP_CT	3508120506	0.0
Oahu_CIP_CT	3508120508	0.0
Oahu_CIP_CT	3508120510	0.0
Oahu_CIP_CT	3508120512	0.0
Oahu_CIP_CT	3508120514	0.0
Oahu_CIP_CT	3508120516	0.0
Oahu_CIP_CT	3508120518	0.0
Oahu_CIP_CT	3508120520	0.0
Oahu_CIP_CT	3508120522	0.0
Oahu_CIP_CT	3508120800	0.0
Oahu_CIP_CT	3508120802	0.0
Oahu_CIP_CT	3508120804	0.0
Oahu_CIP_CT	3508120806	0.0
Oahu_CIP_CT	3508120808	0.0
Oahu_CIP_CT	3508120810	0.0
Oahu_CIP_CT	3508120812	0.0
Oahu_CIP_CT	3508120814	0.0
Oahu_CIP_CT	3508120816	0.0
Oahu_CIP_CT	3508120818	0.0
Oahu_CIP_CT	3508120820	0.0
Oahu_CIP_CT	3508120822	0.0
Oahu_CIP_CT	4007051700	0.0
Oahu_CIP_CT	4007051702	0.0
Oahu_CIP_CT	4007051704	0.0
Oahu_CIP_CT	4007051706	0.0
Oahu_CIP_CT	4007051708	0.0
Oahu_CIP_CT	4007051710	0.0
Oahu_CIP_CT	4007051712	0.0
Oahu_CIP_CT	4007051714	0.0
Oahu_CIP_CT	4007051716	0.0
Oahu_CIP_CT	4007051718	0.0
Oahu_CIP_CT	4007051720	0.0
Oahu_CIP_CT	4007051722	0.0
Oahu_CIP_CT	4007070900	0.0
Oahu_CIP_CT	4007070902	0.0
Oahu_CIP_CT	4007070904	0.0
Oahu_CIP_CT	4007070906	0.0
Oahu_CIP_CT	4007070908	0.0
Oahu_CIP_CT	4007070910	0.0
Oahu_CIP_CT	4007070912	0.0
Oahu_CIP_CT	4007070914	0.0
Oahu_CIP_CT	4007070916	0.0
Oahu_CIP_CT	4007070918	0.0
Oahu_CIP_CT	4007070920	0.0
Oahu_CIP_CT	4007070922	0.0
Oahu_CIP_CT	4007072100	0.0
Oahu_CIP_CT	4007072102	0.0
Oahu_CIP_CT	4007072104	0.0
Oahu_CIP_CT	4007072106	0.0
Oahu_CIP_CT	4007072108	0.0
Oahu_CIP_CT	4007072110	0.0
Oahu_CIP_CT	4007072112	0.0
Oahu_CIP_CT	4007072114	0.0
Oahu_CIP_CT	4007072116	0.0
Oahu_CIP_CT	4007072118	0.0
Oahu_CIP_CT	4007072120	0.0
Oahu_CIP_CT	4007072122	0.0
Oahu_CIP_CT	4007082500	0.0
Oahu_CIP_CT	4007082502	0.0
Oahu_CIP_CT	4007082504	0.0
Oahu_CIP_CT	4007082506	0.0
Oahu_CIP_CT	4007082508	0.0
Oahu_CIP_CT	4007082510	0.0
Oahu_CIP_CT	4007082512	0.0
Oahu_CIP_CT	4007082514	0.0
Oahu_CIP_CT	4007082516	0.0
Oahu_CIP_CT	4007082518	0.0
Oahu_CIP_CT	4007082520	0.0
Oahu_CIP_CT	4007082522	0.0
Oahu_CIP_CT	4007121500	0.0
Oahu_CIP_CT	4007121502	0.0
Oahu_CIP_CT	4007121504	0.0
Oahu_CIP_CT	4007121506	0.0
Oahu_CIP_CT	4007121508	0.0
Oahu_CIP_CT	4007121510	0.0
Oahu_CIP_CT	4007121512	0.0
Oahu_CIP_CT	4007121514	0.0
Oahu_CIP_CT	4007121516	0.0
Oahu_CIP_CT	4007121518	0.0
Oahu_CIP_CT	4007121520	0.0
Oahu_CIP_CT	4007121522	0.0
Oahu_CIP_CT	4007121800	0.0
Oahu_CIP_CT	4007121802	0.0
Oahu_CIP_CT	4007121804	0.0
Oahu_CIP_CT	4007121806	0.0
Oahu_CIP_CT	4007121808	0.0
Oahu_CIP_CT	4007121810	0.0
Oahu_CIP_CT	4007121812	0.0
Oahu_CIP_CT	4007121814	0.0
Oahu_CIP_CT	4007121816	0.0
Oahu_CIP_CT	4007121818	0.0
Oahu_CIP_CT	4007121820	0.0
Oahu_CIP_CT	4007121822	0.0
Oahu_CIP_CT	4007121900	0.0
Oahu_CIP_CT	4007121902	0.0
Oahu_CIP_CT	4007121904	0.0
Oahu_CIP_CT	4007121906	0.0
Oahu_CIP_CT	4007121908	0.0
Oahu_CIP_CT	4007121910	0.0
Oahu_CIP_CT	4007121912	0.0
Oahu_CIP_CT	4007121914	0.0
Oahu_CIP_CT	4007121916	0.0
Oahu_CIP_CT	4007121918	0.0
Oahu_CIP_CT	4007121920	0.0
Oahu_CIP_CT	4007121922	0.0
Oahu_CIP_CT	4008010900	0.0
Oahu_CIP_CT	4008010902	0.0
Oahu_CIP_CT	4008010904	0.0
Oahu_CIP_CT	4008010906	0.0
Oahu_CIP_CT	4008010908	0.0
Oahu_CIP_CT	4008010910	0.0
Oahu_CIP_CT	4008010912	0.0
Oahu_CIP_CT	4008010914	0.0
Oahu_CIP_CT	4008010916	0.0
Oahu_CIP_CT	4008010918	0.0
Oahu_CIP_CT	4008010920	0.0
Oahu_CIP_CT	4008010922	0.0
Oahu_CIP_CT	4008042100	0.0
Oahu_CIP_CT	4008042102	0.0
Oahu_CIP_CT	4008042104	0.0
Oahu_CIP_CT	4008042106	0.0
Oahu_CIP_CT	4008042108	0.0
Oahu_CIP_CT	4008042110	0.0
Oahu_CIP_CT	4008042112	0.0
Oahu_CIP_CT	4008042114	0.0
Oahu_CIP_CT	4008042116	0.0
Oahu_CIP_CT	4008042118	0.0
Oahu_CIP_CT	4008042120	0.0
Oahu_CIP_CT	4008042122	0.0
Oahu_CIP_CT	4008050100	0.0
Oahu_CIP_CT	4008050102	0.0
Oahu_CIP_CT	4008050104	0.0
Oahu_CIP_CT	4008050106	0.0
Oahu_CIP_CT	4008050108	0.0
Oahu_CIP_CT	4008050110	0.0
Oahu_CIP_CT	4008050112	0.0
Oahu_CIP_CT	4008050114	0.0
Oahu_CIP_CT	4008050116	0.0
Oahu_CIP_CT	4008050118	0.0
Oahu_CIP_CT	4008050120	0.0
Oahu_CIP_CT	4008050122	0.0
Oahu_CIP_CT	4008072700	0.0
Oahu_CIP_CT	4008072702	0.0
Oahu_CIP_CT	4008072704	0.0
Oahu_CIP_CT	4008072706	0.0
Oahu_CIP_CT	4008072708	0.0
Oahu_CIP_CT	4008072710	0.0
Oahu_CIP_CT	4008072712	0.0
Oahu_CIP_CT	4008072714	0.0
Oahu_CIP_CT	4008072716	0.0
Oahu_CIP_CT	4008072718	0.0
Oahu_CIP_CT	4008072720	0.0
Oahu_CIP_CT	4008072722	0.0
Oahu_CIP_CT	4008091000	0.0
Oahu_CIP_CT	4008091002	0.0
Oahu_CIP_CT	4008091004	0.0
Oahu_CIP_CT	4008091006	0.0
Oahu_CIP_CT	4008091008	0.0
Oahu_CIP_CT	4008091010	0.0
Oahu_CIP_CT	4008091012	0.0
Oahu_CIP_CT	4008091014	0.0
Oahu_CIP_CT	4008091016	0.0
Oahu_CIP_CT	4008091018	0.0
Oahu_CIP_CT	4008091020	0.0
Oahu_CIP_CT	4008091022	0.0
Oahu_CIP_CT	4008100300	0.0
Oahu_CIP_CT	4008100302	0.0
Oahu_CIP_CT	4008100304	0.0
Oahu_CIP_CT	4008100306	0.0
Oahu_CIP_CT	4008100308	0.0
Oahu_CIP_CT	4008100310	0.0
Oahu_CIP_CT	4008100312	0.0
Oahu_CIP_CT	4008100314	0.0
Oahu_CIP_CT	4008100316	0.0
Oahu_CIP_CT	4008100318	0.0
Oahu_CIP_CT	4008100320	0.0
Oahu_CIP_CT	4008100322	0.0
Oahu_CIP_CT	4008110800	0.0
Oahu_CIP_CT	4008110802	0.0
Oahu_CIP_CT	4008110804	0.0
Oahu_CIP_CT	4008110806	0.0
Oahu_CIP_CT	4008110808	0.0
Oahu_CIP_CT	4008110810	0.0
Oahu_CIP_CT	4008110812	0.0
Oahu_CIP_CT	4008110814	0.0
Oahu_CIP_CT	4008110816	0.0
Oahu_CIP_CT	4008110818	0.0
Oahu_CIP_CT	4008110820	0.0
Oahu_CIP_CT	4008110822	0.0
Oahu_CIP_CT	4008120500	0.0
Oahu_CIP_CT	4008120502	0.0
Oahu_CIP_CT	4008120504	0.0
Oahu_CIP_CT	4008120506	0.0
Oahu_CIP_CT	4008120508	0.0
Oahu_CIP_CT	4008120510	0.0
Oahu_CIP_CT	4008120512	0.0
Oahu_CIP_CT	4008120514	0.0
Oahu_CIP_CT	4008120516	0.0
Oahu_CIP_CT	4008120518	0.0
Oahu_CIP_CT	4008120520	0.0
Oahu_CIP_CT	4008120522	0.0
Oahu_CIP_CT	4008120800	0.0
Oahu_CIP_CT	4008120802	0.0
Oahu_CIP_CT	4008120804	0.0
Oahu_CIP_CT	4008120806	0.0
Oahu_CIP_CT	4008120808	0.0
Oahu_CIP_CT	4008120810	0.0
Oahu_CIP_CT	4008120812	0.0
Oahu_CIP_CT	4008120814	0.0
Oahu_CIP_CT	4008120816	0.0
Oahu_CIP_CT	4008120818	0.0
Oahu_CIP_CT	4008120820	0.0
Oahu_CIP_CT	4008120822	0.0
Oahu_CIP_CT	4507051700	0.0
Oahu_CIP_CT	4507051702	0.0
Oahu_CIP_CT	4507051704	0.0
Oahu_CIP_CT	4507051706	0.0
Oahu_CIP_CT	4507051708	0.0
Oahu_CIP_CT	4507051710	0.0
Oahu_CIP_CT	4507051712	0.0
Oahu_CIP_CT	4507051714	0.0
Oahu_CIP_CT	4507051716	0.0
Oahu_CIP_CT	4507051718	0.0
Oahu_CIP_CT	4507051720	0.0
Oahu_CIP_CT	4507051722	0.0
Oahu_CIP_CT	4507070900	0.0
Oahu_CIP_CT	4507070902	0.0
Oahu_CIP_CT	4507070904	0.0
Oahu_CIP_CT	4507070906	0.0
Oahu_CIP_CT	4507070908	0.0
Oahu_CIP_CT	4507070910	0.0
Oahu_CIP_CT	4507070912	0.0
Oahu_CIP_CT	4507070914	0.0
Oahu_CIP_CT	4507070916	0.0
Oahu_CIP_CT	4507070918	0.0
Oahu_CIP_CT	4507070920	0.0
Oahu_CIP_CT	4507070922	0.0
Oahu_CIP_CT	4507072100	0.0
Oahu_CIP_CT	4507072102	0.0
Oahu_CIP_CT	4507072104	0.0
Oahu_CIP_CT	4507072106	0.0
Oahu_CIP_CT	4507072108	0.0
Oahu_CIP_CT	4507072110	0.0
Oahu_CIP_CT	4507072112	0.0
Oahu_CIP_CT	4507072114	0.0
Oahu_CIP_CT	4507072116	0.0
Oahu_CIP_CT	4507072118	0.0
Oahu_CIP_CT	4507072120	0.0
Oahu_CIP_CT	4507072122	0.0
Oahu_CIP_CT	4507082500	0.0
Oahu_CIP_CT	4507082502	0.0
Oahu_CIP_CT	4507082504	0.0
Oahu_CIP_CT	4507082506	0.0
Oahu_CIP_CT	4507082508	0.0
Oahu_CIP_CT	4507082510	0.0
Oahu_CIP_CT	4507082512	0.0
Oahu_CIP_CT	4507082514	0.0
Oahu_CIP_CT	4507082516	0.0
Oahu_CIP_CT	4507082518	0.0
Oahu_CIP_CT	4507082520	0.0
Oahu_CIP_CT	4507082522	0.0
Oahu_CIP_CT	4507121500	0.0
Oahu_CIP_CT	4507121502	0.0
Oahu_CIP_CT	4507121504	0.0
Oahu_CIP_CT	4507121506	0.0
Oahu_CIP_CT	4507121508	0.0
Oahu_CIP_CT	4507121510	0.0
Oahu_CIP_CT	4507121512	0.0
Oahu_CIP_CT	4507121514	0.0
Oahu_CIP_CT	4507121516	0.0
Oahu_CIP_CT	4507121518	0.0
Oahu_CIP_CT	4507121520	0.0
Oahu_CIP_CT	4507121522	0.0
Oahu_CIP_CT	4507121800	0.0
Oahu_CIP_CT	4507121802	0.0
Oahu_CIP_CT	4507121804	0.0
Oahu_CIP_CT	4507121806	0.0
Oahu_CIP_CT	4507121808	0.0
Oahu_CIP_CT	4507121810	0.0
Oahu_CIP_CT	4507121812	0.0
Oahu_CIP_CT	4507121814	0.0
Oahu_CIP_CT	4507121816	0.0
Oahu_CIP_CT	4507121818	0.0
Oahu_CIP_CT	4507121820	0.0
Oahu_CIP_CT	4507121822	0.0
Oahu_CIP_CT	4507121900	0.0
Oahu_CIP_CT	4507121902	0.0
Oahu_CIP_CT	4507121904	0.0
Oahu_CIP_CT	4507121906	0.0
Oahu_CIP_CT	4507121908	0.0
Oahu_CIP_CT	4507121910	0.0
Oahu_CIP_CT	4507121912	0.0
Oahu_CIP_CT	4507121914	0.0
Oahu_CIP_CT	4507121916	0.0
Oahu_CIP_CT	4507121918	0.0
Oahu_CIP_CT	4507121920	0.0
Oahu_CIP_CT	4507121922	0.0
Oahu_CIP_CT	4508010900	0.0
Oahu_CIP_CT	4508010902	0.0
Oahu_CIP_CT	4508010904	0.0
Oahu_CIP_CT	4508010906	0.0
Oahu_CIP_CT	4508010908	0.0
Oahu_CIP_CT	4508010910	0.0
Oahu_CIP_CT	4508010912	0.0
Oahu_CIP_CT	4508010914	0.0
Oahu_CIP_CT	4508010916	0.0
Oahu_CIP_CT	4508010918	0.0
Oahu_CIP_CT	4508010920	0.0
Oahu_CIP_CT	4508010922	0.0
Oahu_CIP_CT	4508042100	0.0
Oahu_CIP_CT	4508042102	0.0
Oahu_CIP_CT	4508042104	0.0
Oahu_CIP_CT	4508042106	0.0
Oahu_CIP_CT	4508042108	0.0
Oahu_CIP_CT	4508042110	0.0
Oahu_CIP_CT	4508042112	0.0
Oahu_CIP_CT	4508042114	0.0
Oahu_CIP_CT	4508042116	0.0
Oahu_CIP_CT	4508042118	0.0
Oahu_CIP_CT	4508042120	0.0
Oahu_CIP_CT	4508042122	0.0
Oahu_CIP_CT	4508050100	0.0
Oahu_CIP_CT	4508050102	0.0
Oahu_CIP_CT	4508050104	0.0
Oahu_CIP_CT	4508050106	0.0
Oahu_CIP_CT	4508050108	0.0
Oahu_CIP_CT	4508050110	0.0
Oahu_CIP_CT	4508050112	0.0
Oahu_CIP_CT	4508050114	0.0
Oahu_CIP_CT	4508050116	0.0
Oahu_CIP_CT	4508050118	0.0
Oahu_CIP_CT	4508050120	0.0
Oahu_CIP_CT	4508050122	0.0
Oahu_CIP_CT	4508072700	0.0
Oahu_CIP_CT	4508072702	0.0
Oahu_CIP_CT	4508072704	0.0
Oahu_CIP_CT	4508072706	0.0
Oahu_CIP_CT	4508072708	0.0
Oahu_CIP_CT	4508072710	0.0
Oahu_CIP_CT	4508072712	0.0
Oahu_CIP_CT	4508072714	0.0
Oahu_CIP_CT	4508072716	0.0
Oahu_CIP_CT	4508072718	0.0
Oahu_CIP_CT	4508072720	0.0
Oahu_CIP_CT	4508072722	0.0
Oahu_CIP_CT	4508091000	0.0
Oahu_CIP_CT	4508091002	0.0
Oahu_CIP_CT	4508091004	0.0
Oahu_CIP_CT	4508091006	0.0
Oahu_CIP_CT	4508091008	0.0
Oahu_CIP_CT	4508091010	0.0
Oahu_CIP_CT	4508091012	0.0
Oahu_CIP_CT	4508091014	0.0
Oahu_CIP_CT	4508091016	0.0
Oahu_CIP_CT	4508091018	0.0
Oahu_CIP_CT	4508091020	0.0
Oahu_CIP_CT	4508091022	0.0
Oahu_CIP_CT	4508100300	0.0
Oahu_CIP_CT	4508100302	0.0
Oahu_CIP_CT	4508100304	0.0
Oahu_CIP_CT	4508100306	0.0
Oahu_CIP_CT	4508100308	0.0
Oahu_CIP_CT	4508100310	0.0
Oahu_CIP_CT	4508100312	0.0
Oahu_CIP_CT	4508100314	0.0
Oahu_CIP_CT	4508100316	0.0
Oahu_CIP_CT	4508100318	0.0
Oahu_CIP_CT	4508100320	0.0
Oahu_CIP_CT	4508100322	0.0
Oahu_CIP_CT	4508110800	0.0
Oahu_CIP_CT	4508110802	0.0
Oahu_CIP_CT	4508110804	0.0
Oahu_CIP_CT	4508110806	0.0
Oahu_CIP_CT	4508110808	0.0
Oahu_CIP_CT	4508110810	0.0
Oahu_CIP_CT	4508110812	0.0
Oahu_CIP_CT	4508110814	0.0
Oahu_CIP_CT	4508110816	0.0
Oahu_CIP_CT	4508110818	0.0
Oahu_CIP_CT	4508110820	0.0
Oahu_CIP_CT	4508110822	0.0
Oahu_CIP_CT	4508120500	0.0
Oahu_CIP_CT	4508120502	0.0
Oahu_CIP_CT	4508120504	0.0
Oahu_CIP_CT	4508120506	0.0
Oahu_CIP_CT	4508120508	0.0
Oahu_CIP_CT	4508120510	0.0
Oahu_CIP_CT	4508120512	0.0
Oahu_CIP_CT	4508120514	0.0
Oahu_CIP_CT	4508120516	0.0
Oahu_CIP_CT	4508120518	0.0
Oahu_CIP_CT	4508120520	0.0
Oahu_CIP_CT	4508120522	0.0
Oahu_CIP_CT	4508120800	0.0
Oahu_CIP_CT	4508120802	0.0
Oahu_CIP_CT	4508120804	0.0
Oahu_CIP_CT	4508120806	0.0
Oahu_CIP_CT	4508120808	0.0
Oahu_CIP_CT	4508120810	0.0
Oahu_CIP_CT	4508120812	0.0
Oahu_CIP_CT	4508120814	0.0
Oahu_CIP_CT	4508120816	0.0
Oahu_CIP_CT	4508120818	0.0
Oahu_CIP_CT	4508120820	0.0
Oahu_CIP_CT	4508120822	0.0
Oahu_Honolulu_8	2007051700	0.0
Oahu_Honolulu_8	2007051702	0.0
Oahu_Honolulu_8	2007051704	0.0
Oahu_Honolulu_8	2007051706	0.0
Oahu_Honolulu_8	2007051708	0.0
Oahu_Honolulu_8	2007051710	0.0
Oahu_Honolulu_8	2007051712	0.0
Oahu_Honolulu_8	2007051714	0.0
Oahu_Honolulu_8	2007051716	0.0
Oahu_Honolulu_8	2007051718	0.0
Oahu_Honolulu_8	2007051720	0.0
Oahu_Honolulu_8	2007051722	0.0
Oahu_Honolulu_8	2007070900	0.0
Oahu_Honolulu_8	2007070902	0.0
Oahu_Honolulu_8	2007070904	0.0
Oahu_Honolulu_8	2007070906	0.0
Oahu_Honolulu_8	2007070908	0.0
Oahu_Honolulu_8	2007070910	0.0
Oahu_Honolulu_8	2007070912	0.0
Oahu_Honolulu_8	2007070914	0.0
Oahu_Honolulu_8	2007070916	0.0
Oahu_Honolulu_8	2007070918	0.0
Oahu_Honolulu_8	2007070920	0.0
Oahu_Honolulu_8	2007070922	0.0
Oahu_Honolulu_8	2007072100	0.0
Oahu_Honolulu_8	2007072102	0.0
Oahu_Honolulu_8	2007072104	0.0
Oahu_Honolulu_8	2007072106	0.0
Oahu_Honolulu_8	2007072108	0.0
Oahu_Honolulu_8	2007072110	0.0
Oahu_Honolulu_8	2007072112	0.0
Oahu_Honolulu_8	2007072114	0.0
Oahu_Honolulu_8	2007072116	0.0
Oahu_Honolulu_8	2007072118	0.0
Oahu_Honolulu_8	2007072120	0.0
Oahu_Honolulu_8	2007072122	0.0
Oahu_Honolulu_8	2007082500	0.0
Oahu_Honolulu_8	2007082502	0.0
Oahu_Honolulu_8	2007082504	0.0
Oahu_Honolulu_8	2007082506	0.0
Oahu_Honolulu_8	2007082508	0.0
Oahu_Honolulu_8	2007082510	0.0
Oahu_Honolulu_8	2007082512	0.0
Oahu_Honolulu_8	2007082514	0.0
Oahu_Honolulu_8	2007082516	0.0
Oahu_Honolulu_8	2007082518	0.0
Oahu_Honolulu_8	2007082520	0.0
Oahu_Honolulu_8	2007082522	0.0
Oahu_Honolulu_8	2007121500	0.0
Oahu_Honolulu_8	2007121502	0.0
Oahu_Honolulu_8	2007121504	0.0
Oahu_Honolulu_8	2007121506	0.0
Oahu_Honolulu_8	2007121508	0.0
Oahu_Honolulu_8	2007121510	0.0
Oahu_Honolulu_8	2007121512	0.0
Oahu_Honolulu_8	2007121514	0.0
Oahu_Honolulu_8	2007121516	0.0
Oahu_Honolulu_8	2007121518	0.0
Oahu_Honolulu_8	2007121520	0.0
Oahu_Honolulu_8	2007121522	0.0
Oahu_Honolulu_8	2007121800	0.0
Oahu_Honolulu_8	2007121802	0.0
Oahu_Honolulu_8	2007121804	0.0
Oahu_Honolulu_8	2007121806	0.0
Oahu_Honolulu_8	2007121808	0.0
Oahu_Honolulu_8	2007121810	0.0
Oahu_Honolulu_8	2007121812	0.0
Oahu_Honolulu_8	2007121814	0.0
Oahu_Honolulu_8	2007121816	0.0
Oahu_Honolulu_8	2007121818	0.0
Oahu_Honolulu_8	2007121820	0.0
Oahu_Honolulu_8	2007121822	0.0
Oahu_Honolulu_8	2007121900	0.0
Oahu_Honolulu_8	2007121902	0.0
Oahu_Honolulu_8	2007121904	0.0
Oahu_Honolulu_8	2007121906	0.0
Oahu_Honolulu_8	2007121908	0.0
Oahu_Honolulu_8	2007121910	0.0
Oahu_Honolulu_8	2007121912	0.0
Oahu_Honolulu_8	2007121914	0.0
Oahu_Honolulu_8	2007121916	0.0
Oahu_Honolulu_8	2007121918	0.0
Oahu_Honolulu_8	2007121920	0.0
Oahu_Honolulu_8	2007121922	0.0
Oahu_Honolulu_8	2008010900	0.0
Oahu_Honolulu_8	2008010902	0.0
Oahu_Honolulu_8	2008010904	0.0
Oahu_Honolulu_8	2008010906	0.0
Oahu_Honolulu_8	2008010908	0.0
Oahu_Honolulu_8	2008010910	0.0
Oahu_Honolulu_8	2008010912	0.0
Oahu_Honolulu_8	2008010914	0.0
Oahu_Honolulu_8	2008010916	0.0
Oahu_Honolulu_8	2008010918	0.0
Oahu_Honolulu_8	2008010920	0.0
Oahu_Honolulu_8	2008010922	0.0
Oahu_Honolulu_8	2008042100	0.0
Oahu_Honolulu_8	2008042102	0.0
Oahu_Honolulu_8	2008042104	0.0
Oahu_Honolulu_8	2008042106	0.0
Oahu_Honolulu_8	2008042108	0.0
Oahu_Honolulu_8	2008042110	0.0
Oahu_Honolulu_8	2008042112	0.0
Oahu_Honolulu_8	2008042114	0.0
Oahu_Honolulu_8	2008042116	0.0
Oahu_Honolulu_8	2008042118	0.0
Oahu_Honolulu_8	2008042120	0.0
Oahu_Honolulu_8	2008042122	0.0
Oahu_Honolulu_8	2008050100	0.0
Oahu_Honolulu_8	2008050102	0.0
Oahu_Honolulu_8	2008050104	0.0
Oahu_Honolulu_8	2008050106	0.0
Oahu_Honolulu_8	2008050108	0.0
Oahu_Honolulu_8	2008050110	0.0
Oahu_Honolulu_8	2008050112	0.0
Oahu_Honolulu_8	2008050114	0.0
Oahu_Honolulu_8	2008050116	0.0
Oahu_Honolulu_8	2008050118	0.0
Oahu_Honolulu_8	2008050120	0.0
Oahu_Honolulu_8	2008050122	0.0
Oahu_Honolulu_8	2008072700	0.0
